sales_id,date_id,customer_id,product_id,order_id,payment_id,quantity,unit_price,total_price,profit,freight_value,return_id,marketing_id,date,day_of_week,month_name,quarter,year,customer_segment,product_category_name_english,order_status,payment_type,return_reason,channel,campaign_name
76984,476,67449,18941,67449,1,1,35.94,35.94,7.188,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
77224,476,67671,10770,67671,1,1,96.0,96.0,19.200000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
81500,476,71425,26035,71425,1,1,64.8,64.8,12.96,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
81871,476,71756,26939,71756,1,1,119.9,119.9,23.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
81952,476,71825,9029,71825,1,1,139.0,139.0,27.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
81971,476,71844,16998,71844,1,1,44.85,44.85,8.97,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
82177,476,72030,10247,72030,1,1,169.9,169.9,33.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
82348,476,72179,21297,72179,1,1,89.0,89.0,17.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
82472,476,72290,27059,72290,1,1,67.0,67.0,13.4,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
82700,476,72486,1400,72486,1,1,184.0,184.0,36.800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
83782,476,73460,18884,73460,1,1,69.0,69.0,13.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
84907,476,74452,27520,74452,1,1,46.9,46.9,9.38,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
85496,476,74952,22239,74952,1,1,4.99,4.99,0.9980000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
85803,476,75215,27687,75215,1,1,60.0,60.0,12.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
86033,476,75420,22237,75420,1,1,34.0,34.0,6.800000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
86034,476,75420,22237,75420,1,1,34.0,34.0,6.800000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
87351,476,76587,16092,76587,1,1,124.99,124.99,24.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
87602,476,76809,3276,76809,1,1,32.99,32.99,6.598000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
89050,476,78101,4288,78101,1,1,27.9,27.9,5.58,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
91611,476,80328,25296,80328,1,1,62.9,62.9,12.58,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
93656,476,82104,1597,82104,1,1,25.0,25.0,5.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
93657,476,82104,1597,82104,1,1,25.0,25.0,5.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
94071,476,82469,11592,82469,1,1,8.9,8.9,1.7800000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
94184,476,82564,29356,82564,1,1,548.06,548.06,109.612,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
94679,476,82991,1402,82991,1,1,735.0,735.0,147.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
94798,476,83099,7720,83099,1,1,58.9,58.9,11.780000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
95253,476,83502,1889,83502,1,1,69.9,69.9,13.980000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
96860,476,84912,29842,84912,1,1,79.99,79.99,15.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
97199,476,85209,15215,85209,1,1,139.99,139.99,27.998000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
98825,476,86626,18086,86626,1,1,99.0,99.0,19.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99672,476,87360,30375,87360,1,1,53.3,53.3,10.66,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99673,476,87360,30375,87360,1,1,53.3,53.3,10.66,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
101328,476,88787,22511,88787,1,1,62.0,62.0,12.4,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
101619,476,89041,30729,89041,1,1,99.0,99.0,19.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
102375,476,89683,10550,89683,1,1,170.0,170.0,34.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
102493,476,89788,23471,89788,1,1,28.39,28.39,5.678000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104020,476,91105,2657,91105,1,1,29.99,29.99,5.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104021,476,91105,31133,91105,1,1,20.03,20.03,4.006,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104711,476,91687,16845,91687,1,1,48.0,48.0,9.600000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104712,476,91687,1531,91687,1,1,49.0,49.0,9.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104787,476,91756,3803,91756,1,1,74.9,74.9,14.980000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
105884,476,92713,2053,92713,1,1,99.9,99.9,19.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
106007,476,92819,7614,92819,1,1,19.99,19.99,3.9979999999999998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
107832,476,94434,31800,94434,1,1,63.9,63.9,12.780000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
108854,476,95332,31543,95332,1,1,99.0,99.0,19.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
108855,476,95332,31541,95332,1,1,99.0,99.0,19.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
